Time_s,Speed_ms,Speed_kmh,Distance_m,TTC_s,Brake,Decel_ms2,AEB_Active,Vrel_ms,Ego_X_m,Ego_Y_m
11.879693031311035,8.399321556091309,30.238,39.03822326660156,,0.0,0.008869171142578125,False,-8.354763984680176,90.8932113647461,5.5500006675720215
11.904756307601929,8.399006843566895,30.236,39.03822326660156,,0.0,0.015735626220703125,False,-8.354763984680176,91.14518737792969,5.5500006675720215
11.929863214492798,8.398663520812988,30.235,38.50700378417969,,0.0,0.0171661376953125,False,-8.36101245880127,91.40554809570312,5.5500006675720215
11.955602407455444,8.39849853515625,30.235,38.50700378417969,,0.0,0.008249282836914062,False,-8.36101245880127,91.53152465820312,5.5500006675720215
11.980870008468628,8.398160934448242,30.233,38.14178466796875,,0.0,0.016880035400390625,False,-8.35629940032959,91.8002700805664,5.5500006675720215
12.005919694900513,8.397990226745605,30.233,38.14178466796875,,0.0,0.008535385131835938,False,-8.35629940032959,91.93463897705078,5.5500006675720215
12.031399011611938,8.397814750671387,30.232,37.661865234375,,0.0,0.0087738037109375,False,-8.363040924072266,92.32933807373047,5.5500006675720215
12.057083368301392,8.397314071655273,30.23,37.661865234375,,0.0,0.025033950805664062,False,-8.363040924072266,92.4552993774414,5.5500006675720215
12.08279299736023,8.397132873535156,30.23,37.104347229003906,,0.0,0.009059906005859375,False,-8.35904312133789,92.58965301513672,5.5500006675720215
12.108154773712158,8.396801948547363,30.228,37.104347229003906,,0.0,0.016546249389648438,False,-8.35904312133789,92.84996032714844,5.5500006675720215
12.133923292160034,8.39664363861084,30.228,36.76661682128906,,0.0,0.007915496826171875,False,-8.355900764465332,93.1102523803711,5.5500006675720215
12.15921425819397,8.396303176879883,30.227,36.76661682128906,,0.0,0.017023086547851562,False,-8.355900764465332,93.24459838867188,5.5500006675720215
12.18441891670227,8.39596176147461,30.225,36.33357620239258,,0.0,0.017070770263671875,False,-8.35692310333252,93.51326751708984,5.5500006675720215
12.209868669509888,8.395803451538086,30.225,36.33357620239258,,0.0,0.007915496826171875,False,-8.35692310333252,93.63920593261719,5.5500006675720215
12.235654830932617,8.395652770996094,30.224,35.97173309326172,,0.0,0.007534027099609375,False,-8.348479270935059,94.02540588378906,5.5500006675720215
12.261371374130249,8.395184516906738,30.223,35.97173309326172,,0.0,0.023412704467773438,False,-8.348479270935059,94.15972900390625,5.5500006675720215
12.286681175231934,8.395017623901367,30.222,35.57490539550781,,0.0,0.008344650268554688,False,-8.348299980163574,94.29405212402344,5.5500006675720215
12.31224513053894,8.394854545593262,30.221,35.57490539550781,,0.0,0.008153915405273438,False,-8.348299980163574,94.4283676147461,5.5500006675720215
12.338122844696045,8.39455509185791,30.22,35.11277770996094,,0.0,0.014972686767578125,False,-8.347597122192383,94.68860626220703,5.5500006675720215
12.364208459854126,8.394233703613281,30.219,35.11277770996094,,0.0,0.016069412231445312,False,-8.347597122192383,94.9488296508789,5.5500006675720215
12.389496803283691,8.393901824951172,30.218,34.8260612487793,,0.0,0.01659393310546875,False,-8.355456352233887,95.21744537353516,5.5500006675720215
12.41564416885376,8.393749237060547,30.217,34.8260612487793,,0.0,0.00762939453125,False,-8.355456352233887,95.34334564208984,5.5500006675720215
12.441817998886108,8.39359188079834,30.217,34.26469802856445,,0.0,0.007867813110351562,False,-8.344630241394043,95.60355377197266,5.5500006675720215
12.467339754104614,8.393143653869629,30.215,34.033233642578125,,0.0,0.022411346435546875,False,-8.34772777557373,95.86373901367188,5.5500006675720215
12.492721319198608,8.39298152923584,30.215,34.033233642578125,,0.0,0.008106231689453125,False,-8.34772777557373,95.99803161621094,5.5500006675720215
12.518052101135254,8.392823219299316,30.214,34.033233642578125,,0.0,0.007915496826171875,False,-8.34772777557373,96.13231658935547,5.5500006675720215
12.543242931365967,8.392532348632812,30.213,33.4526252746582,,0.0,0.014543533325195312,False,-8.364564895629883,96.39249420166016,5.5500006675720215
12.569315910339355,8.392210960388184,30.212,33.4526252746582,,0.0,0.016069412231445312,False,-8.364564895629883,96.66104888916016,5.5500006675720215
12.594635963439941,8.391911506652832,30.211,33.10004425048828,,0.0,0.014972686767578125,False,-8.345596313476562,96.91281127929688,5.5500006675720215
12.620051860809326,8.391755104064941,30.21,33.10004425048828,,0.0,0.00782012939453125,False,-8.345596313476562,97.04708099365234,5.5500006675720215
12.645400524139404,8.39160442352295,30.21,32.64393615722656,,0.0,0.007534027099609375,False,-8.370328903198242,97.18134307861328,5.5500006675720215
12.671123266220093,8.3911714553833,30.208,32.12088394165039,,0.0,0.021648406982421875,False,-8.339984893798828,97.56734466552734,5.5500006675720215
12.696356058120728,8.391022682189941,30.208,32.12088394165039,,0.0,0.00743865966796875,False,-8.339984893798828,97.6932144165039,5.5500006675720215
12.721681594848633,8.390871047973633,30.207,32.12088394165039,,0.0,0.0075817108154296875,False,-8.339984893798828,97.82746887207031,5.5500006675720215
12.747262239456177,8.390592575073242,30.206,31.902650833129883,,0.0,0.01392364501953125,False,-8.345047950744629,98.08758544921875,5.5500006675720215
12.772834539413452,8.390450477600098,30.206,31.902650833129883,,0.0,0.0071048736572265625,False,-8.345047950744629,98.34768676757812,5.5500006675720215
12.797659158706665,8.390140533447266,30.205,31.45281410217285,,0.0,0.015497207641601562,False,-8.33161449432373,98.48192596435547,5.5500006675720215
12.823135375976562,8.389811515808105,30.203,31.45281410217285,,0.0,0.016450881958007812,False,-8.33161449432373,98.75879669189453,5.5500006675720215
12.848867416381836,8.38966178894043,30.203,31.0323429107666,,0.0,0.0074863433837890625,False,-8.358488082885742,98.8846435546875,5.5500006675720215
12.875935316085815,8.389494895935059,30.202,31.0323429107666,,0.0,0.008344650268554688,False,-8.358488082885742,99.29572296142578,5.5500006675720215
12.902565956115723,8.389034271240234,30.201,30.505603790283203,,0.0,0.023031234741210938,False,-8.330333709716797,99.4299545288086,5.5500006675720215
12.930434942245483,8.388886451721191,30.2,30.505603790283203,,0.0,0.0073909759521484375,False,-8.330333709716797,99.5557861328125,5.5500006675720215
12.958725452423096,8.388744354248047,30.199,30.059581756591797,,0.0,0.0071048736572265625,False,-4.197404384613037,99.9500503540039,5.5500006675720215
12.987677097320557,8.388314247131348,30.198,29.957345962524414,,0.0,0.021505355834960938,False,-4.188596248626709,100.08426666259766,5.5500006675720215
13.016504526138306,8.38817310333252,30.197,29.957345962524414,,0.0,0.00705718994140625,False,-4.188596248626709,100.21009063720703,5.5500006675720215
13.044060945510864,8.38772964477539,30.196,29.676433563232422,,0.0,0.022172927856445312,False,-4.182772159576416,100.61270904541016,5.5500006675720215
13.07093095779419,8.38758373260498,30.195,29.676433563232422,,0.0,0.0072956085205078125,False,-4.182772159576416,100.74691772460938,5.5500006675720215
13.098397493362427,8.387441635131836,30.195,29.676433563232422,,0.0,0.0071048736572265625,False,-4.182772159576416,100.88111114501953,5.5500006675720215
13.128151178359985,8.387055397033691,30.193,29.539979934692383,,0.0,0.019311904907226562,False,-4.178910255432129,101.26692962646484,5.5500006675720215
13.156346321105957,8.386924743652344,30.193,29.142826080322266,,0.0,0.0065326690673828125,False,-4.198081016540527,101.39273071289062,5.5500006675720215
13.184784650802612,8.386632919311523,30.192,29.142826080322266,,0.0,0.014591217041015625,False,-4.198081016540527,101.66949462890625,5.5500006675720215
13.215084552764893,8.386348724365234,30.191,29.311479568481445,,0.0,0.014209747314453125,False,-4.204061031341553,101.9378662109375,5.5500006675720215
13.244463205337524,8.386073112487793,30.19,28.812345504760742,,0.0,0.013780593872070312,False,-4.185330867767334,102.19783782958984,5.5500006675720215
13.272157430648804,8.385802268981934,30.189,28.812345504760742,,0.0,0.01354217529296875,False,-4.185330867767334,102.45780181884766,5.5500006675720215
13.299745559692383,8.385663986206055,30.188,28.57805633544922,,0.0,0.0069141387939453125,False,-4.185608863830566,102.59197235107422,5.5500006675720215
